77702 0.05 0.05 126.167 -10 -10
-8 1.55 3.71264e-06
-8 1.6 4.12299e-06
-8 1.65 4.53682e-06
-8 1.7 4.94645e-06
-8 1.75 5.34379e-06
-8 1.8 5.72012e-06
-8 1.85 4.75794e-06
-8 1.9 5.05535e-06
-8 1.95 5.31995e-06
-8 2 5.54492e-06
-8 2.05 5.72403e-06
-8 2.1 5.85246e-06
-8 2.15 5.92653e-06
-8 3.55 3.05679e-06
-8 3.6 2.88631e-06
-8 3.65 2.69928e-06
-8 3.7 2.5002e-06
-8 3.75 2.29365e-06
-8 3.8 2.08405e-06
-8 3.85 1.87548e-06
-7.95 1.45 4.61239e-06
-7.95 1.5 5.21723e-06
-7.95 1.55 5.84738e-06
-7.95 1.6 6.49365e-06
-7.95 1.65 7.1454e-06
-7.95 1.7 7.79059e-06
-7.95 1.75 8.41631e-06
-7.95 1.8 9.00893e-06
-7.95 1.85 9.55491e-06
-7.95 1.9 1.00411e-05
-7.95 1.95 1.04552e-05
-7.95 2 1.07865e-05
-7.95 2.05 1.1026e-05
-7.95 2.1 9.21588e-06
-7.95 2.15 9.33258e-06
-7.95 2.2 9.3603e-06
-7.95 2.25 9.29822e-06
-7.95 2.3 9.1483e-06
-7.95 2.35 8.91468e-06
-7.95 3.25 5.56195e-06
-7.95 3.3 5.56352e-06
-7.95 3.35 5.5119e-06
-7.95 3.4 5.40845e-06
-7.95 3.45 5.25619e-06
-7.95 3.5 5.05936e-06
-7.95 3.55 4.82335e-06
-7.95 3.6 4.55433e-06
-7.95 3.65 4.25919e-06
-7.95 3.7 3.94509e-06
-7.95 3.75 3.61919e-06
-7.95 3.8 3.28845e-06
-7.95 3.85 2.95935e-06
-7.95 3.9 2.63771e-06
-7.95 3.95 2.32855e-06
-7.9 1.4 6.30287e-06
-7.9 1.45 7.19516e-06
-7.9 1.5 8.13859e-06
-7.9 1.55 9.12147e-06
-7.9 1.6 1.01296e-05
-7.9 1.65 1.11462e-05
-7.9 1.7 1.21526e-05
-7.9 1.75 1.31285e-05
-7.9 1.8 1.40529e-05
-7.9 1.85 1.49045e-05
-7.9 1.9 1.56629e-05
-7.9 1.95 1.63088e-05
-7.9 2 1.68254e-05
-7.9 2.05 1.71989e-05
-7.9 2.1 1.74192e-05
-7.9 2.15 1.74799e-05
-7.9 2.2 1.73791e-05
-7.9 2.25 1.4502e-05
-7.9 2.3 1.42681e-05
-7.9 2.35 1.39037e-05
-7.9 2.4 1.34189e-05
-7.9 2.45 1.28274e-05
-7.9 2.5 1.21444e-05
-7.9 3.1 8.19827e-06
-7.9 3.15 8.4404e-06
-7.9 3.2 8.60678e-06
-7.9 3.25 8.69231e-06
-7.9 3.3 8.69472e-06
-7.9 3.35 8.614e-06
-7.9 3.4 8.45242e-06
-7.9 3.45 8.21445e-06
-7.9 3.5 7.90688e-06
-7.9 3.55 7.53801e-06
-7.9 3.6 7.11757e-06
-7.9 3.65 6.65639e-06
-7.9 3.7 6.16547e-06
-7.9 3.75 5.65611e-06
-7.9 3.8 5.13925e-06
-7.9 3.85 4.62489e-06
-7.9 3.9 4.12224e-06
-7.9 3.95 3.63908e-06
-7.9 4 3.18182e-06
-7.85 1.3 7.26962e-06
-7.85 1.35 8.45259e-06
-7.85 1.4 9.73807e-06
-7.85 1.45 1.11167e-05
-7.85 1.5 1.25742e-05
-7.85 1.55 1.40928e-05
-7.85 1.6 1.56502e-05
-7.85 1.65 1.72208e-05
-7.85 1.7 1.87753e-05
-7.85 1.75 2.02831e-05
-7.85 1.8 2.17112e-05
-7.85 1.85 2.30269e-05
-7.85 1.9 2.41984e-05
-7.85 1.95 2.51961e-05
-7.85 2 2.59942e-05
-7.85 2.05 2.65709e-05
-7.85 2.1 2.6911e-05
-7.85 2.15 2.70047e-05
-7.85 2.2 2.68492e-05
-7.85 2.25 2.64483e-05
-7.85 2.3 2.5813e-05
-7.85 2.35 2.14771e-05
-7.85 2.4 2.07286e-05
-7.85 2.45 1.98145e-05
-7.85 2.5 1.87598e-05
-7.85 2.55 1.75912e-05
-7.85 2.6 1.63376e-05
-7.85 2.65 1.50283e-05
-7.85 2.95 1.09768e-05
-7.85 3 1.16316e-05
-7.85 3.05 1.22077e-05
-7.85 3.1 1.26899e-05
-7.85 3.15 1.30646e-05
-7.85 3.2 1.33221e-05
-7.85 3.25 1.34545e-05
-7.85 3.3 1.34583e-05
-7.85 3.35 1.33333e-05
-7.85 3.4 1.30832e-05
-7.85 3.45 1.27149e-05
-7.85 3.5 1.22388e-05
-7.85 3.55 1.16678e-05
-7.85 3.6 1.10171e-05
-7.85 3.65 1.03032e-05
-7.85 3.7 9.5433e-06
-7.85 3.75 8.75489e-06
-7.85 3.8 7.95486e-06
-7.85 3.85 7.15871e-06
-7.85 3.9 6.38067e-06
-7.85 3.95 5.6328e-06
-7.85 4 4.92503e-06
-7.85 4.05 4.26497e-06
-7.85 4.1 3.65804e-06
-7.8 1.25 9.4801e-06
-7.8 1.3 1.11245e-05
-7.8 1.35 1.29347e-05
-7.8 1.4 1.49018e-05
-7.8 1.45 1.70112e-05
-7.8 1.5 1.92416e-05
-7.8 1.55 2.15652e-05
-7.8 1.6 2.39482e-05
-7.8 1.65 2.63515e-05
-7.8 1.7 2.87302e-05
-7.8 1.75 3.10372e-05
-7.8 1.8 3.32224e-05
-7.8 1.85 3.52352e-05
-7.8 1.9 3.70276e-05
-7.8 1.95 3.85542e-05
-7.8 2 3.97751e-05
-7.8 2.05 4.06573e-05
-7.8 2.1 4.11778e-05
-7.8 2.15 4.13207e-05
-7.8 2.2 4.10825e-05
-7.8 2.25 4.04686e-05
-7.8 2.3 3.94969e-05
-7.8 2.35 3.8192e-05
-7.8 2.4 3.65892e-05
-7.8 2.45 3.47293e-05
-7.8 2.5 2.87015e-05
-7.8 2.55 2.69137e-05
-7.8 2.6 2.49957e-05
-7.8 2.65 2.29925e-05
-7.8 2.7 2.09471e-05
-7.8 2.75 1.89015e-05
-7.8 2.85 1.45604e-05
-7.8 2.9 1.57285e-05
-7.8 2.95 1.6828e-05
-7.8 3 1.78321e-05
-7.8 3.05 1.87151e-05
-7.8 3.1 1.94542e-05
-7.8 3.15 2.00289e-05
-7.8 3.2 2.04236e-05
-7.8 3.25 2.06266e-05
-7.8 3.3 2.06323e-05
-7.8 3.35 2.04408e-05
-7.8 3.4 2.00573e-05
-7.8 3.45 1.94926e-05
-7.8 3.5 1.87628e-05
