71318 0.05 0.05 123.522 -10 -10
-7.7 -3.3 1.49026e-06
-7.7 -3.25 1.6011e-06
-7.7 -3.2 1.70371e-06
-7.7 -3.15 1.79558e-06
-7.7 -3.1 1.87429e-06
-7.7 -3.05 1.93773e-06
-7.7 -3 1.98416e-06
-7.7 -2.95 2.01227e-06
-7.7 -2.9 2.02127e-06
-7.7 -2.85 2.01087e-06
-7.7 -2.8 3.11238e-06
-7.7 -2.75 3.31555e-06
-7.7 -2.7 3.52888e-06
-7.65 -3.6 1.27018e-06
-7.65 -3.55 1.44566e-06
-7.65 -3.5 1.62964e-06
-7.65 -3.45 1.81947e-06
-7.65 -3.4 2.01198e-06
-7.65 -3.35 2.20358e-06
-7.65 -3.3 2.39033e-06
-7.65 -3.25 2.56811e-06
-7.65 -3.2 2.73271e-06
-7.65 -3.15 2.88007e-06
-7.65 -3.1 3.00632e-06
-7.65 -3.05 3.10809e-06
-7.65 -3 3.18254e-06
-7.65 -2.95 3.22766e-06
-7.65 -2.9 3.24208e-06
-7.65 -2.85 4.60306e-06
-7.65 -2.8 4.89322e-06
-7.65 -2.75 5.201e-06
-7.65 -2.7 5.52421e-06
-7.65 -2.65 5.85857e-06
-7.65 -2.6 6.19764e-06
-7.65 -2.55 6.53301e-06
-7.65 -2.5 6.85539e-06
-7.65 -2.45 7.15435e-06
-7.65 -2.4 7.41945e-06
-7.6 -3.75 1.29192e-06
-7.6 -3.7 1.51342e-06
-7.6 -3.65 1.75596e-06
-7.6 -3.6 2.01784e-06
-7.6 -3.55 2.2966e-06
-7.6 -3.5 2.58889e-06
-7.6 -3.45 2.89047e-06
-7.6 -3.4 3.19629e-06
-7.6 -3.35 3.50069e-06
-7.6 -3.3 3.79737e-06
-7.6 -3.25 4.07977e-06
-7.6 -3.2 4.34128e-06
-7.6 -3.15 4.5753e-06
-7.6 -3.1 4.77589e-06
-7.6 -3.05 4.93754e-06
-7.6 -3 5.05593e-06
-7.6 -2.95 6.39191e-06
-7.6 -2.9 6.77901e-06
-7.6 -2.85 7.18864e-06
