72576 0.05 0.05 122.687 -10 -10
-8.55 -1.55 1.49289e-06
-8.55 -1.5 1.76176e-06
-8.55 -1.45 2.05918e-06
-8.55 -1.4 2.38376e-06
-8.5 -1.6 1.90006e-06
-8.5 -1.55 2.26393e-06
-8.5 -1.5 2.67168e-06
-8.5 -1.45 3.12267e-06
-8.5 -1.4 3.61491e-06
-8.5 -1.35 4.14472e-06
-8.5 -1.3 4.70674e-06
-8.5 -1.25 5.29375e-06
-8.5 -1.2 5.89708e-06
-8.5 -1.15 6.50635e-06
-8.5 -1.1 7.10987e-06
-8.5 -1.05 7.69509e-06
-8.5 -1 8.24879e-06
-8.45 -1.65 2.37226e-06
-8.45 -1.6 2.85383e-06
-8.45 -1.55 3.40036e-06
-8.45 -1.5 4.01278e-06
-8.45 -1.45 4.69015e-06
-8.45 -1.4 5.42949e-06
-8.45 -1.35 6.22525e-06
-8.45 -1.3 7.06937e-06
-8.45 -1.25 7.95107e-06
-8.45 -1.2 8.8572e-06
-8.45 -1.15 9.77233e-06
-8.45 -1.1 1.06788e-05
-8.45 -1.05 1.15578e-05
-8.45 -1 1.23894e-05
-8.45 -0.95 1.31538e-05
-8.45 -0.9 1.38319e-05
-8.45 -0.85 1.44056e-05
-8.45 -0.8 1.48598e-05
-8.4 -1.7 2.9054e-06
-8.4 -1.65 3.529e-06
-8.4 -1.6 4.24537e-06
-8.4 -1.55 5.05838e-06
-8.4 -1.5 5.96936e-06
-8.4 -1.45 6.97713e-06
-8.4 -1.4 8.07695e-06
-8.4 -1.35 9.26073e-06
-8.4 -1.3 1.05164e-05
-8.4 -1.25 1.18281e-05
-8.4 -1.2 1.31761e-05
-8.4 -1.15 1.45373e-05
-8.4 -1.1 1.58859e-05
-8.4 -1.05 1.71932e-05
-8.4 -1 1.84306e-05
-8.4 -0.95 1.95676e-05
-8.4 -0.9 2.05762e-05
-8.4 -0.85 2.14298e-05
-8.4 -0.8 2.21054e-05
-8.4 -0.75 2.25842e-05
-8.4 -0.7 2.28526e-05
-8.4 -0.65 2.29029e-05
-8.35 -1.75 3.49063e-06
-8.35 -1.7 4.28076e-06
-8.35 -1.65 5.19948e-06
-8.35 -1.6 6.25504e-06
-8.35 -1.55 7.45283e-06
-8.35 -1.5 8.79518e-06
-8.35 -1.45 1.02798e-05
-8.35 -1.4 1.19003e-05
-8.35 -1.35 1.36443e-05
-8.35 -1.3 1.54944e-05
-8.35 -1.25 1.7427e-05
-8.35 -1.2 1.94133e-05
-8.35 -1.15 2.1419e-05
-8.35 -1.1 2.34056e-05
-8.35 -1.05 2.53323e-05
-8.35 -1 2.71549e-05
-8.35 -0.95 2.88304e-05
-8.35 -0.9 3.03166e-05
-8.35 -0.85 3.15743e-05
-8.35 -0.8 3.25696e-05
-8.35 -0.75 3.32749e-05
-8.35 -0.7 3.36701e-05
-8.35 -0.65 3.37443e-05
-8.35 -0.6 3.34954e-05
-8.35 -0.55 3.29299e-05
-8.3 -1.8 4.11385e-06
-8.3 -1.75 5.09378e-06
-8.3 -1.7 6.24674e-06
-8.3 -1.65 7.58756e-06
-8.3 -1.6 9.12782e-06
-8.3 -1.55 1.08758e-05
-8.3 -1.5 1.28345e-05
-8.3 -1.45 1.50012e-05
-8.3 -1.4 1.73659e-05
-8.3 -1.35 1.9911e-05
-8.3 -1.3 2.26107e-05
-8.3 -1.25 2.5431e-05
-8.3 -1.2 2.83294e-05
-8.3 -1.15 3.1256e-05
