-42212	2	0.096627661	-2112	-211	0	0	0				
-42212	2	0.096627661	-2112	-213	0	0	0				
-42212	2	0.088607565	-2214	111	0	0	0				
-42212	2	0.057976577	-2212	221	0	0	0				
-42212	2	0.048313781	-2212	113	0	0	0				
-42212	2	0.048313781	-2212	111	0	0	0				
-42212	2	0.044255482	-2114	-211	0	0	0				
-42112	Anti-N(1710)0	1.71	0.1	2	-1	0	0	0	0	0	12
-42112	3	0.080490868	-2112	111	111	0	0				
-42112	3	0.080490868	-2112	-211	211	0	0				
-42112	3	0.080490868	-2212	111	211	0	0				
-42112	2	0.144941942	-3122	-311	0	0	0				
-42112	2	0.132862947	-1114	-211	0	0	0				
-42112	2	0.096627661	-2212	213	0	0	0				
-42112	2	0.096627661	-2212	211	0	0	0				
-42112	2	0.088607565	-2114	111	0	0	0				
-42112	2	0.057976577	-2112	221	0	0	0				
-42112	2	0.048313781	-2112	113	0	0	0				
-42112	2	0.048313781	-2112	111	0	0	0				
-42112	2	0.044255482	-2214	211	0	0	0				
-33324	Anti-Ksi(1950)0	1.95	0.06	4	-1	2	0	0	0	0	3
-33324	2	0.5	-3122	311	0	0	0				
-33324	2	0.333	-3312	-211	0	0	0				
-33324	2	0.167	-3322	111	0	0	0				
-33314	Anti-Ksi(1950)-	1.95	0.06	4	-1	2	0	0	0	1	3
-33314	2	0.5	-3122	321	0	0	0				
-33314	2	0.333	-3322	211	0	0	0				
-33314	2	0.167	-3312	111	0	0	0				
-33122	Anti-Lambda(1670)	1.67	0.035	2	-1	1	0	0	0	0	6
-33122	2	0.212147	-3122	221	0	0	0				
-33122	2	0.161595	-3112	-211	0	0	0				
-33122	2	0.161595	-3212	111	0	0	0				
-33122	2	0.161595	-3222	211	0	0	0				
-33122	2	0.151534	-2112	311	0	0	0				
-33122	2	0.151534	-2212	321	0	0	0				
-32224	Anti-Delta(1600)++	1.6	0.35	4	-1	0	0	0	0	-2	5
-32224	2	0.306977	-2224	111	0	0	0				
-32224	2	0.209302	-12212	-211	0	0	0				
-32224	2	0.204651	-2214	-211	0	0	0				
-32224	2	0.162791	-2212	-211	0	0	0				
-32224	2	0.116279	-2212	-213	0	0	0				
-32214	Anti-Delta(1600)+	1.6	0.35	4	-1	0	0	0	0	-1	9
-32214	2	0.272837109	-2114	-211	0	0	0				
-32214	2	0.204651082	-2224	211	0	0	0				
-32214	2	0.139535056	-12212	111	0	0	0				
-32214	2	0.108558043	-2212	111	0	0	0				
-32214	2	0.077488431	-2212	113	0	0	0				
-32214	2	0.069767428	-12112	-211	0	0	0				
-32214	2	0.054232622	-2112	-211	0	0	0				
-32214	2	0.038790716	-2112	-213	0	0	0				
-32214	2	0.034139514	-2214	111	0	0	0				
-32212	Anti-N(1650)+	1.65	0.15	2	-1	0	0	0	0	-1	14
-32212	3	0.006535953	-2112	-211	111	0	0				
-32212	3	0.006535953	-2212	111	111	0	0				
-32212	3	0.006535953	-2212	-211	211	0	0				
-32212	2	0.47146625	-2112	-211	0	0	0				
-32212	2	0.235782125	-2212	111	0	0	0				
-32212	2	0.068286036	-3122	-321	0	0	0				
-32212	2	0.063408434	-2212	221	0	0	0				
-32212	2	0.051994928	-2112	-213	0	0	0				
-32212	2	0.026046214	-2212	113	0	0	0				
-32212	2	0.01951001	-2224	211	0	0	0				
-32212	2	0.016291109	-12112	-211	0	0	0				
-32212	2	0.012974307	-2214	111	0	0	0				
-32212	2	0.008096774	-12212	111	0	0	0				
-32212	2	0.006535953	-2114	-211	0	0	0				
-32124	Anti-N(1720)+	1.72	0.15	4	-1	0	0	0	0	-1	6
-32124	2	0.494449901	-2112	-213	0	0	0				
-32124	2	0.247176951	-2212	113	0	0	0				
-32124	2	0.095693781	-2112	-211	0	0	0				
-32124	2	0.076554985	-3122	-321	0	0	0				
-32124	2	0.04784689	-2212	111	0	0	0				
-32124	2	0.038277492	-2212	221	0	0	0				
-32114	Anti-Delta(1600)0	1.6	0.35	4	-1	0	0	0	0	0	9
-32114	2	0.272837109	-2214	211	0	0	0				
-32114	2	0.204651082	-1114	-211	0	0	0				
-32114	2	0.139535056	-12112	111	0	0	0				
-32114	2	0.108558043	-2112	111	0	0	0				
-32114	2	0.077488431	-2112	113	0	0	0				
-32114	2	0.069767428	-12212	211	0	0	0				
-32114	2	0.054232622	-2212	211	0	0	0				
-32114	2	0.038790716	-2212	213	0	0	0				
-32114	2	0.034139514	-2114	111	0	0	0				
-32112	Anti-N(1650)0	1.65	0.15	2	-1	0	0	0	0	0	14
-32112	3	0.006535952	-2112	111	111	0	0				
-32112	3	0.006535952	-2112	-211	211	0	0				
-32112	3	0.006535952	-2212	211	111	0	0				
-32112	2	0.471466108	-2212	211	0	0	0				
-32112	2	0.235782054	-2112	111	0	0	0				
-32112	2	0.068286016	-3122	-311	0	0	0				
-32112	2	0.063408415	-2112	221	0	0	0				
-32112	2	0.051994912	-2212	213	0	0	0				
-32112	2	0.026046206	-2112	113	0	0	0				
-32112	2	0.019510304	-1114	-211	0	0	0				
-32112	2	0.016291104	-12212	211	0	0	0				
-32112	2	0.012974303	-2114	111	0	0	0				
-32112	2	0.008096772	-12112	111	0	0	0				
-32112	2	0.006535952	-2214	211	0	0	0				
-31214	Anti-N(1720)0	1.72	0.15	4	-1	0	0	0	0	0	6
-31214	2	0.494449901	-2212	213	0	0	0				
-31214	2	0.247176951	-2112	113	0	0	0				
-31214	2	0.095693781	-2212	211	0	0	0				
-31214	2	0.076554985	-3122	-311	0	0	0				
-31214	2	0.04784689	-2112	111	0	0	0				
-31214	2	0.038277492	-2112	221	0	0	0				
-31114	Anti-Delta(1600)-	1.6	0.35	4	-1	0	0	0	0	1	5
-31114	2	0.306977	-1114	111	0	0	0				
-31114	2	0.209302	-12112	211	0	0	0				
-31114	2	0.204651	-2114	211	0	0	0				
-31114	2	0.162791	-2112	211	0	0	0				
-31114	2	0.116279	-2112	213	0	0	0				
-30323	Anti-K*(1680)+	1.717	0.322	3	0	-1	0	0	0	-1	6
-30323	2	0.258	-311	-211	0	0	0				
-30323	2	0.209	-311	-213	0	0	0				
-30323	2	0.199	-313	-211	0	0	0				
-30323	2	0.129	-321	111	0	0	0				
-30323	2	0.105	-321	113	0	0	0				
-30323	2	0.1	-323	111	0	0	0				
-30313	Anti-K*(1680)0	1.717	0.322	3	0	-1	0	0	0	0	6
-30313	2	0.258	-321	211	0	0	0				
-30313	2	0.209	-321	213	0	0	0				
-30313	2	0.199	-323	211	0	0	0				
-30313	2	0.129	-311	111	0	0	0				
-30313	2	0.105	-311	113	0	0	0				
-30313	2	0.1	-313	111	0	0	0				
-30213	Anti-rho(1700)+	1.7	0.24	3	0	0	0	0	0	-1	4
-30213	3	0.25	213	-211	-211	0	0				
-30213	3	0.25	113	-211	111	0	0				
-30213	3	0.25	-213	111	111	0	0				
-30213	3	0.25	-213	-211	211	0	0				
-23324	Anti-Ksi(1690)0	1.69	0.03	4	-1	2	0	0	0	0	5
-23324	2	0.333333333	-3122	311	0	0	0				
-23324	2	0.222222222	-3222	321	0	0	0				
-23324	2	0.222222222	-3312	-211	0	0	0				
-23324	2	0.111111111	-3212	311	0	0	0				
-23324	2	0.111111111	-3322	111	0	0	0				
-23314	Anti-Ksi(1690)-	1.69	0.03	4	-1	2	0	0	0	1	5
-23314	2	0.333333333	-3122	321	0	0	0				
-23314	2	0.222222222	-3112	311	0	0	0				
-23314	2	0.222222222	-3322	211	0	0	0				
-23314	2	0.111111111	-3212	321	0	0	0				
-23314	2	0.111111111	-3312	111	0	0	0				
-23224	Anti-Sigma(1940)+	1.94	0.22	4	-1	1	0	0	0	-1	1
-23224	2	1	-2212	311	0	0	0				
-23222	Anti-Sigma(1750)+	1.75	0.09	2	-1	1	0	0	0	-1	4
-23222	2	0.546875	-3222	221	0	0	0				
-23222	2	0.390625	-2212	311	0	0	0				
-23222	2	0.03125	-3212	-211	0	0	0				
-23222	2	0.03125	-3222	111	0	0	0				
-23214	Anti-Sigma(1940)0	1.94	0.22	4	-1	1	0	0	0	0	2
-23214	2	0.5	-2112	311	0	0	0				
-23214	2	0.5	-2212	321	0	0	0				
-23212	Anti-Sigma(1750)0	1.75	0.09	2	-1	1	0	0	0	0	5
-23212	2	0.546875547	-3212	221	0	0	0				
-23212	2	0.195312195	-2112	311	0	0	0				
-23212	2	0.195312195	-2212	321	0	0	0				
-23212	2	0.031250031	-3112	-211	0	0	0				
-23212	2	0.031250031	-3222	211	0	0	0				
-23126	Anti-Lambda(2110)	2.11	0.2	6	-1	1	0	0	0	0	7
-23126	2	0.233364667	-2112	313	0	0	0				
-23126	2	0.233364667	-2212	323	0	0	0				
-23126	2	0.111082222	-3112	-211	0	0	0				
-23126	2	0.111082222	-3212	111	0	0	0				
-23126	2	0.111082222	-3222	211	0	0	0				
-23126	2	0.100012	-2112	311	0	0	0				
-23126	2	0.100012	-2212	321	0	0	0				
-23124	Anti-Lambda(1890)	1.89	0.1	4	-1	1	0	0	0	0	5
-23124	2	0.404292838	-2112	311	0	0	0				
-23124	2	0.404292838	-2212	321	0	0	0				
-23124	2	0.063804774	-3112	-211	0	0	0				
-23124	2	0.063804774	-3212	111	0	0	0				
-23124	2	0.063804774	-3222	211	0	0	0				
-23122	Anti-Lambda(1600)	1.6	0.15	2	-1	1	0	0	0	0	5
-23122	2	0.202921203	-3112	-211	0	0	0				
-23122	2	0.202921203	-3212	111	0	0	0				
-23122	2	0.202921203	-3222	211	0	0	0				
-23122	2	0.195618196	-2112	311	0	0	0				
-23122	2	0.195618196	-2212	321	0	0	0				
-23114	Anti-Sigma(1940)-	1.94	0.22	4	-1	1	0	0	0	1	1
-23114	2	1	-2112	321	0	0	0				
-23112	Anti-Sigma(1750)-	1.75	0.09	2	-1	1	0	0	0	1	4
-23112	2	0.546875	-3112	221	0	0	0				
-23112	2	0.390625	-2112	321	0	0	0				
-23112	2	0.03125	-3112	111	0	0	0				
-23112	2	0.03125	-3212	211	0	0	0				
-22224	Anti-Delta(1920)++	1.92	0.2	4	-1	0	0	0	0	-2	2
-22224	2	0.9	-2212	-211	0	0	0				
-22224	2	0.1	-3222	-321	0	0	0				
-22222	Anti-Delta(1910)++	1.91	0.25	2	-1	0	0	0	0	-2	2
-22222	2	0.9	-2212	-211	0	0	0				
-22222	2	0.1	-3222	-321	0	0	0				
-22214	Anti-Delta(1920)+	1.92	0.2	4	-1	0	0	0	0	-1	4
-22214	2	0.6	-2212	111	0	0	0				
-22214	2	0.3	-2112	-211	0	0	0				
-22214	2	0.05	-3212	-321	0	0	0				
-22214	2	0.05	-3222	-311	0	0	0				
-22212	Anti-N(1535)+	1.535	0.15	2	-1	0	0	0	0	-1	13
-22212	3	0.005263163	-2112	-211	111	0	0				
-22212	3	0.005263163	-2212	111	111	0	0				
-22212	3	0.005263163	-2212	-211	211	0	0				
-22212	2	0.447368284	-2212	221	0	0	0				
-22212	2	0.315789201	-2112	-211	0	0	0				
-22212	2	0.1578951	-2212	111	0	0	0				
-22212	2	0.024526316	-12112	-211	0	0	0				
-22212	2	0.014000009	-2112	-213	0	0	0				
-22212	2	0.012315808	-12212	111	0	0	0				
-22212	2	0.007052634	-2212	113	0	0	0				
-22212	2	0.002631582	-2224	211	0	0	0				
-22212	2	0.001789471	-2214	111	0	0	0				
-22212	2	0.000842106	-2114	-211	0	0	0				
-22124	Anti-N(1700)+	1.7	0.1	4	-1	0	0	0	0	-1	6
-22124	3	0.295566557	-2112	-211	111	0	0				
-22124	3	0.295566557	-2212	111	111	0	0				
-22124	3	0.295566557	-2212	-211	211	0	0				
-22124	2	0.065714201	-2112	-211	0	0	0				
-22124	2	0.032807851	-2212	111	0	0	0				
-22124	2	0.014778278	-3122	-321	0	0	0				
-22122	Anti-Delta(1910)+	1.91	0.25	2	-1	0	0	0	0	-1	4
-22122	2	0.6	-2212	111	0	0	0				
-22122	2	0.3	-2112	-211	0	0	0				
-22122	2	0.05	-3212	-321	0	0	0				
-22122	2	0.05	-3222	-311	0	0	0				
-22114	Anti-Delta(1920)0	1.92	0.2	4	-1	0	0	0	0	0	4
-22114	2	0.6	-2112	111	0	0	0				
-22114	2	0.3	-2212	211	0	0	0				
-22114	2	0.05	-3112	-321	0	0	0				
-22114	2	0.05	-3212	-311	0	0	0				
-22112	Anti-N(1535)0	1.535	0.15	2	-1	0	0	0	0	0	13
-22112	3	0.005263163	-2112	111	111	0	0				
-22112	3	0.005263163	-2112	-211	211	0	0				
-22112	3	0.005263163	-2212	211	111	0	0				
-22112	2	0.447368284	-2112	221	0	0	0				
-22112	2	0.315789201	-2212	211	0	0	0				
-22112	2	0.1578951	-2112	111	0	0	0				
-22112	2	0.024526316	-12212	211	0	0	0				
-22112	2	0.014000009	-2212	213	0	0	0				
-22112	2	0.012315808	-12112	111	0	0	0				
-22112	2	0.007052634	-2112	113	0	0	0				
-22112	2	0.002631582	-1114	-211	0	0	0				
-22112	2	0.001789471	-2114	111	0	0	0				
-22112	2	0.000842106	-2214	211	0	0	0				
-21214	Anti-N(1700)0	1.7	0.1	4	-1	0	0	0	0	0	6
-21214	3	0.295566557	-2112	111	111	0	0				
-21214	3	0.295566557	-2112	-211	211	0	0				
-21214	3	0.295566557	-2212	111	211	0	0				
-21214	2	0.065714201	-2212	211	0	0	0				
-21214	2	0.032807851	-2112	111	0	0	0				
-21214	2	0.014778278	-3122	-311	0	0	0				
-21212	Anti-Delta(1910)0	1.91	0.25	2	-1	0	0	0	0	0	4
-21212	2	0.6	-2112	111	0	0	0				
-21212	2	0.3	-2212	211	0	0	0				
-21212	2	0.05	-3112	-321	0	0	0				
-21212	2	0.05	-3212	-311	0	0	0				
-21114	Anti-Delta(1920)-	1.92	0.2	4	-1	0	0	0	0	1	2
-21114	2	0.909090909	-2112	211	0	0	0				
-21114	2	0.090909091	-3112	-311	0	0	0				
-21112	Anti-Delta(1910)-	1.91	0.25	2	-1	0	0	0	0	1	2
-21112	2	0.9	-2112	211	0	0	0				
-21112	2	0.1	-3112	-311	0	0	0				
-20325	Anti-K2(1820)+	1.816	0.276	5	0	-1	0	0	0	-1	6
-20325	2	0.25	-321	225	0	0	0				
-20325	2	0.25	-321	223	0	0	0				
-20325	2	0.1667	-313	-211	0	0	0				
-20325	2	0.1667	-315	-211	0	0	0				
-20325	2	0.0833	-323	111	0	0	0				
-20325	2	0.0833	-325	111	0	0	0				
-20323	Anti-K1(1400)+	1.402	0.174	3	0	-1	0	0	0	-1	6
-20323	2	0.6267	-313	-211	0	0	0				
-20323	2	0.3133	-323	111	0	0	0				
-20323	2	0.02	-311	-213	0	0	0				
-20323	2	0.02	-321	10221	0	0	0				
-20323	2	0.01	-321	223	0	0	0				
-20323	2	0.01	-321	113	0	0	0				
-20315	Anti-K2(1820)0	1.816	0.276	5	0	-1	0	0	0	0	6
-20315	2	0.25	-311	225	0	0	0				
-20315	2	0.25	-311	223	0	0	0				
-20315	2	0.1667	-323	211	0	0	0				
-20315	2	0.1667	-325	211	0	0	0				
-20315	2	0.0833	-313	111	0	0	0				
-20315	2	0.0833	-315	111	0	0	0				
-20313	Anti-K1(1400)0	1.402	0.174	3	0	-1	0	0	0	0	6
-20313	2	0.6267	-323	211	0	0	0				
-20313	2	0.3133	-313	111	0	0	0				
-20313	2	0.02	-311	10221	0	0	0				
-20313	2	0.02	-321	213	0	0	0				
-20313	2	0.01	-311	223	0	0	0				
-20313	2	0.01	-311	113	0	0	0				
-20213	Anti-a1(1260)+	1.23	0.425	3	0	0	0	0	0	-1	2
-20213	2	0.5	113	-211	0	0	0				
-20213	2	0.5	-213	111	0	0	0				
-13334	Anti-Omega2250	2.252	0.055	4	-1	3	0	0	-1	1	2
-13334	3	0.5	-3312	321	-211	0	0				
-13334	2	0.5	-3324	321	0	0	0				
-13324	Anti-Ksi(1820)0	1.823	0.024	4	-1	2	0	0	0	0	1
-13324	2	1	-3122	311	0	0	0				
-13314	Anti-Ksi(1820)-	1.823	0.024	4	-1	2	0	0	0	1	1
-13314	2	1	-3122	321	0	0	0				
-13226	Anti-Sigma(1915)+	1.915	0.12	6	-1	1	0	0	0	-1	3
-13226	2	0.8	-2212	311	0	0	0				
-13226	2	0.1	-3214	-211	0	0	0				
-13226	2	0.1	-3224	111	0	0	0				
-13224	Anti-Sigma(1670)+	1.67	0.06	4	-1	1	0	0	0	-1	4
-13224	2	0.346154	-3212	-211	0	0	0				
-13224	2	0.346154	-3222	111	0	0	0				
-13224	2	0.153846	-2212	311	0	0	0				
-13224	2	0.153846	-3122	-211	0	0	0				
-13222	Anti-Sigma(1660)+	1.66	0.1	2	-1	1	0	0	0	-1	1
-13222	2	1	-2212	311	0	0	0				
-13216	Anti-Sigma(1915)0	1.915	0.12	6	-1	1	0	0	0	0	4
-13216	2	0.4	-2112	311	0	0	0				
-13216	2	0.4	-2212	321	0	0	0				
-13216	2	0.1	-3114	-211	0	0	0				
-13216	2	0.1	-3224	211	0	0	0				
-13214	Anti-Sigma(1670)0	1.67	0.06	4	-1	1	0	0	0	0	5
-13214	2	0.346153931	-3112	-211	0	0	0				
-13214	2	0.346153931	-3222	211	0	0	0				
-13214	2	0.153845969	-3122	111	0	0	0				
-13214	2	0.076923085	-2112	311	0	0	0				
-13214	2	0.076923085	-2212	321	0	0	0				
-13212	Anti-Sigma(1660)0	1.66	0.1	2	-1	1	0	0	0	0	2
-13212	2	0.5	-2112	311	0	0	0				
-13212	2	0.5	-2212	321	0	0	0				
-13126	Anti-Lambda(1830)	1.83	0.095	6	-1	1	0	0	0	0	8
-13126	2	0.183336633	-3112	-211	0	0	0				
-13126	2	0.183336633	-3212	111	0	0	0				
-13126	2	0.183336633	-3222	211	0	0	0				
-13126	2	0.128325743	-3114	-211	0	0	0				
-13126	2	0.128325743	-3214	111	0	0	0				
-13126	2	0.128325743	-3224	211	0	0	0				
-13126	2	0.032506435	-2112	311	0	0	0				
-13126	2	0.032506435	-2212	321	0	0	0				
-13124	Anti-Lambda(1690)	1.69	0.06	4	-1	1	0	0	0	0	11
-13124	3	0.125	-3122	111	111	0	0				
-13124	3	0.125	-3122	-211	211	0	0				
-13124	3	0.05	-3112	-211	111	0	0				
-13124	3	0.05	-3212	111	111	0	0				
-13124	3	0.05	-3212	-211	211	0	0				
-13124	3	0.05	-3222	211	111	0	0				
-13124	2	0.125	-2112	311	0	0	0				
-13124	2	0.125	-2212	321	0	0	0				
-13124	2	0.1	-3112	-211	0	0	0				
-13124	2	0.1	-3212	111	0	0	0				
-13124	2	0.1	-3222	211	0	0	0				
-13122	Anti-Lambda(1405)	1.406	0.05	2	-1	1	0	0	0	0	3
-13122	2	0.333333333	-3112	-211	0	0	0				
-13122	2	0.333333333	-3212	111	0	0	0				
-13122	2	0.333333333	-3222	211	0	0	0				
-13116	Anti-Sigma(1915)-	1.915	0.12	6	-1	1	0	0	0	1	3
-13116	2	0.8	-2112	321	0	0	0				
-13116	2	0.1	-3114	111	0	0	0				
-13116	2	0.1	-3214	211	0	0	0				
-13114	Anti-Sigma(1670)-	1.67	0.06	4	-1	1	0	0	0	1	4
-13114	2	0.346154	-3112	111	0	0	0				
-13114	2	0.346154	-3212	211	0	0	0				
-13114	2	0.153846	-2112	321	0	0	0				
-13114	2	0.153846	-3122	211	0	0	0				
-13112	Anti-Sigma(1660)-	1.66	0.1	2	-1	1	0	0	0	1	1
-13112	2	1	-2112	321	0	0	0				
-12226	Anti-Delta(1930)++	1.93	0.35	6	-1	0	0	0	0	-2	1
-12226	2	1	-2212	-211	0	0	0				
-12224	Anti-Delta(1700)++	1.7	0.3	4	-1	0	0	0	0	-2	4
-12224	2	0.414634	-2212	-213	0	0	0				
-12224	2	0.263415	-2224	111	0	0	0				
-12224	2	0.17561	-2214	-211	0	0	0				
-12224	2	0.146341	-2212	-211	0	0	0				
-12216	Anti-N(1680)+	1.68	0.13	6	-1	0	0	0	0	-1	10
-12216	3	0.043208009	-2112	-211	111	0	0				
-12216	3	0.043208009	-2212	111	111	0	0				
-12216	3	0.043208009	-2212	-211	211	0	0				
-12216	2	0.44896909	-2112	-211	0	0	0				
-12216	2	0.224536045	-2212	111	0	0	0				
-12216	2	0.062169712	-2112	-213	0	0	0				
-12216	2	0.05180811	-2224	211	0	0	0				
-12216	2	0.034504207	-2214	111	0	0	0				
-12216	2	0.031084906	-2212	113	0	0	0				
-12216	2	0.017303903	-2114	-211	0	0	0				
-12214	Anti-Delta(1700)+	1.7	0.3	4	-1	0	0	0	0	-1	7
-12214	2	0.276390055	-2212	113	0	0	0				
-12214	2	0.234146047	-2114	-211	0	0	0				
-12214	2	0.175610035	-2224	211	0	0	0				
-12214	2	0.138244028	-2112	-213	0	0	0				
-12214	2	0.09756102	-2212	111	0	0	0				
-12214	2	0.04878051	-2112	-211	0	0	0				
-12214	2	0.029268306	-2214	111	0	0	0				
-12212	Anti-N(1440)+	1.44	0.35	2	-1	0	0	0	0	-1	10
-12212	3	0.024630493	-2112	-211	111	0	0				
-12212	3	0.024630493	-2212	111	111	0	0				
-12212	3	0.024630493	-2212	-211	211	0	0				
-12212	2	0.426896872	-2112	-211	0	0	0				
-12212	2	0.213497936	-2212	111	0	0	0				
-12212	2	0.123152963	-2224	211	0	0	0				
-12212	2	0.082068975	-2214	111	0	0	0				
-12212	2	0.041082988	-2114	-211	0	0	0				
-12212	2	0.026305392	-2112	-213	0	0	0				
-12212	2	0.013103396	-2212	113	0	0	0				
-12126	Anti-Delta(1930)+	1.93	0.35	6	-1	0	0	0	0	-1	2
-12126	2	0.666667	-2212	111	0	0	0				
-12126	2	0.333333	-2112	-211	0	0	0				
-12116	Anti-N(1680)0	1.68	0.13	6	-1	0	0	0	0	0	10
-12116	3	0.043208009	-2112	111	111	0	0				
-12116	3	0.043208009	-2112	-211	211	0	0				
-12116	3	0.043208009	-2212	111	211	0	0				
-12116	2	0.44896909	-2212	211	0	0	0				
-12116	2	0.224536045	-2112	111	0	0	0				
-12116	2	0.062169712	-2212	213	0	0	0				
-12116	2	0.05180811	-1114	-211	0	0	0				
-12116	2	0.034504207	-2114	111	0	0	0				
-12116	2	0.031084906	-2112	113	0	0	0				
-12116	2	0.017303903	-2214	211	0	0	0				
-12114	Anti-Delta(1700)0	1.7	0.3	4	-1	0	0	0	0	0	7
